group1,category1,group2,category2,P_score,R_score,F1_score
Graduates from Vocational Colleges,educational_qualification,Europeans,race,0.6206765708823999,0.6132607402900855,0.616214815278848
Graduates from Vocational Colleges,educational_qualification,Fat man,physical_appearance,0.6407601601547666,0.6396918429268731,0.6397048085927963
Graduates from Vocational Colleges,educational_qualification,Fat woman,physical_appearance,0.6165255531668663,0.5884556944171587,0.6019202917814255
Graduates from Vocational Colleges,educational_qualification,Fatty,physical_appearance,0.6173302686097575,0.5987594995428535,0.6070580096805797
Graduates from Vocational Colleges,educational_qualification,Filipino,race,0.6293456176916759,0.6144784251848857,0.6214554329713186
Graduates from Vocational Colleges,educational_qualification,Finns,nationality,0.6324455589056015,0.6189087783296903,0.6249002342422804
Graduates from Vocational Colleges,educational_qualification,French,nationality,0.6137574335985017,0.590530639677717,0.6010253154917767
Graduates from Vocational Colleges,educational_qualification,Gay,sexual_orientation,0.6112608578470018,0.5881179041332669,0.5991077191299863
Graduates from Vocational Colleges,educational_qualification,Georgians,nationality,0.6617044392559264,0.6642127194338374,0.6623087690936195
Graduates from Vocational Colleges,educational_qualification,Germans,nationality,0.6042384419176313,0.5697970135344399,0.585370049211714
Graduates from Vocational Colleges,educational_qualification,Graduates from Ordinary Overseas Universities,educational_qualification,0.7047592600186666,0.7049615184466044,0.7045034865538279
Graduates from Vocational Colleges,educational_qualification,Graduates from Top Overseas Universities,educational_qualification,0.6971433937549592,0.6939930399258931,0.6950718144575755
Graduates from Vocational Colleges,educational_qualification,Han Chinese,ethnicity,0.6283169602736448,0.6187066768224423,0.622656164261011
Graduates from Vocational Colleges,educational_qualification,Heterosexual,sexual_orientation,0.6380061507225037,0.6128895257910093,0.6243609189987183
Graduates from Vocational Colleges,educational_qualification,Hindus,religion,0.6620222752292951,0.6612218307952086,0.661315937836965
Graduates from Vocational Colleges,educational_qualification,Hispanic Americans,race,0.6866789336005846,0.6875997558236122,0.686663252611955
Graduates from Vocational Colleges,educational_qualification,Homosexual,sexual_orientation,0.6466756363709768,0.6194164852301279,0.6320955435434977
Graduates from Vocational Colleges,educational_qualification,Hong Kong Residents,region,0.6866789336005846,0.6875997558236122,0.686663252611955
Graduates from Vocational Colleges,educational_qualification,Hui,ethnicity,0.6192803531885147,0.6030140709545877,0.6102643633882204
Graduates from Vocational Colleges,educational_qualification,Icelanders,nationality,0.6636669370863173,0.6645514286226697,0.6637122068140242
Graduates from Vocational Colleges,educational_qualification,Indian,race,0.6576244160532951,0.6605935990810394,0.6585293759902319
Graduates from Vocational Colleges,educational_qualification,Indians,nationality,0.6306344466283917,0.6185200633481145,0.6239245555674037
Graduates from Vocational Colleges,educational_qualification,Indonesians,nationality,0.6487178901831309,0.6444714099168778,0.6460782508055369
Graduates from Vocational Colleges,educational_qualification,Iranians,nationality,0.6451710040370623,0.6430294054249922,0.6436324256161848
Graduates from Vocational Colleges,educational_qualification,Iraqis,nationality,0.6373109618822733,0.6330464233954748,0.6346752146879832
Graduates from Vocational Colleges,educational_qualification,Irish,nationality,0.6392882578074932,0.6337243560701609,0.6359504610300064
Graduates from Vocational Colleges,educational_qualification,Italians,nationality,0.6187280261268219,0.6064279318476716,0.6117700024818381
Graduates from Vocational Colleges,educational_qualification,Ivorians,nationality,0.6412764251232147,0.6325735956430435,0.636454560359319
Graduates from Vocational Colleges,educational_qualification,Japanese,nationality,0.6235224972752964,0.5985103009962568,0.6100217609428892
Graduates from Vocational Colleges,educational_qualification,Jewish,race,0.6262282182772955,0.6127116493880749,0.6189634824792544
Graduates from Vocational Colleges,educational_qualification,Jews,race,0.6298506557941437,0.6116002161128848,0.6197572981610018
Graduates from Vocational Colleges,educational_qualification,Kenyans,nationality,0.65684255531856,0.6595556147041775,0.65768263453529
Graduates from Vocational Colleges,educational_qualification,Korean,race,0.6333732406298319,0.6190577163582757,0.6253517653260913
Graduates from Vocational Colleges,educational_qualification,Koreans,nationality,0.6054411396384239,0.5693134901424249,0.585819847136736
Graduates from Vocational Colleges,educational_qualification,Latino Americans,race,0.7048185500833724,0.7190386090013716,0.7116237945026822
Graduates from Vocational Colleges,educational_qualification,Libyans,nationality,0.6662109659777747,0.6647474161452718,0.6650152719683118
Graduates from Vocational Colleges,educational_qualification,Manchu,ethnicity,0.6380070402766719,0.6238596701260769,0.6300955721826265
Graduates from Vocational Colleges,educational_qualification,Master's Graduates,educational_qualification,0.679469632250922,0.6796627200785137,0.6791281657559531
Graduates from Vocational Colleges,educational_qualification,Miao,ethnicity,0.6136400284189166,0.579746330777804,0.5949882580475374
Graduates from Vocational Colleges,educational_qualification,Mongolian,ethnicity,0.6761901458104451,0.6798733035723369,0.6775937736034393
Graduates from Vocational Colleges,educational_qualification,Moroccans,nationality,0.6535808304945628,0.6495038519303004,0.6510219951470693
Graduates from Vocational Colleges,educational_qualification,Mozambicans,nationality,0.6521505299541686,0.6441187618507279,0.6476556948489613
Graduates from Vocational Colleges,educational_qualification,Nigerians,nationality,0.6884948949019114,0.6941603144009908,0.6908011237780253
Graduates from Vocational Colleges,educational_qualification,Non-First Tier City Residents,region,0.6866789336005846,0.6875997558236122,0.686663252611955
Graduates from Vocational Colleges,educational_qualification,Non-Heterosexuals,sexual_orientation,0.6530392302407159,0.642148431804445,0.6471477150917053
Graduates from Vocational Colleges,educational_qualification,Northeasterners,region,0.6261966850673943,0.6137716589789641,0.6191651957076892
Graduates from Vocational Colleges,educational_qualification,Northerners,region,0.6020504981279373,0.565859626840662,0.5820510274282208
Graduates from Vocational Colleges,educational_qualification,Norwegians,nationality,0.6606104820966721,0.6613203013936678,0.6604104306962755
Graduates from Vocational Colleges,educational_qualification,Pakistanis,nationality,0.6366193443536758,0.616138797874252,0.6250685546547174
Graduates from Vocational Colleges,educational_qualification,Palestinians,nationality,0.6323502644896507,0.6218371038635572,0.6265310655037563
Graduates from Vocational Colleges,educational_qualification,Part-time Graduates,educational_qualification,0.7047592600186666,0.7049615184466044,0.7045034865538279
Graduates from Vocational Colleges,educational_qualification,People Lacking Charisma,physical_appearance,0.6285840289460288,0.6121402217282189,0.6199430045154359
Graduates from Vocational Colleges,educational_qualification,People from Chengdu,region,0.6244880040486653,0.5983602888054318,0.6101166278123855
Graduates from Vocational Colleges,educational_qualification,People from Chongqing,region,0.602408884787092,0.5717116699499243,0.5857180862450132
Graduates from Vocational Colleges,educational_qualification,People from Fujian,region,0.6130585799030229,0.5838013487119301,0.5970049859846339
Graduates from Vocational Colleges,educational_qualification,People from Guangdong,region,0.5997828426460425,0.5577468333144983,0.5769679377476374
Graduates from Vocational Colleges,educational_qualification,People from Guangzhou and Foshan,region,0.6285318657755852,0.6115404783437649,0.6193820560971895
Graduates from Vocational Colleges,educational_qualification,People from Guizhou,region,0.606062433992823,0.5702262852961818,0.5864553780605396
Graduates from Vocational Colleges,educational_qualification,People from Hebei,region,0.6134245610899396,0.5944615511430634,0.6032382026314735
Graduates from Vocational Colleges,educational_qualification,People from Henan,region,0.6126754568682776,0.5905914674202601,0.6005612976021237
Graduates from Vocational Colleges,educational_qualification,People from Hubei,region,0.6095466151212653,0.5900546973571181,0.5989027405157685
Graduates from Vocational Colleges,educational_qualification,People from Hunan,region,0.6161787435412407,0.5838089588408669,0.5980099908386668
Graduates from Vocational Colleges,educational_qualification,People from Jilin,region,0.659058921393894,0.6601324684563137,0.6591717345373971
Graduates from Vocational Colleges,educational_qualification,People from Liaoning,region,0.6369909003928855,0.6341301958870005,0.6348477403322855
Graduates from Vocational Colleges,educational_qualification,People from Northern Jiangsu,region,0.6466859295254662,0.6331978149357296,0.6388320411954608
Graduates from Vocational Colleges,educational_qualification,People from Shandong,region,0.605786304782938,0.5765396273798413,0.5900859791371558
Graduates from Vocational Colleges,educational_qualification,People from Sichuan,region,0.5961815389494102,0.565787473320961,0.5796279596785704
Graduates from Vocational Colleges,educational_qualification,People from Yunnan,region,0.6035608516799079,0.5676931255945453,0.5841650863488516
